Файл полученный данным скриптом

BL ASCII
#Hdr
CreatedBy:	
CreationDate:	14.08.2024 09:53:26
SampleID:	3Ддодекан100грнаф720в2.5рро
SampleInfo:	
Technique:	FL
InstType:	LS55
InstID:	79406
Version:	F1
Fixed Wavelength [nm]:	290.0
Emission Slit Width [nm]:	2,5
Excitation Slit Width [nm]:	2,5
Method:	Scan
Flash Rate:	1
Cycle Time [ms]:	
Gate Time [ms]:	1,00
Delay Time [ms]:	10,00
Scan Speed [nm/min]:	150
Instrument Mode:	Fluorescence
Monochromator:	Emission
Monochromator Qualifier:	CW
Filter Position:	7
Filter Wheel:	Fitted
Lamp:	ON
442,0	0,0000	
442,5	0,0000	
443,0	0,0000	
443,5	0,0000	
444,0	0,0000	
444,5	0,0000	
445,0	0,0000	
445,5	0,0000	
446,0	0,0000	
446,5	0,0000	
447,0	0,0000	
447,5	0,0000	
448,0	0,0000	
448,5	0,0000	
449,0	0,0000	
449,5	0,0000	
450,0	0,0000	
450,5	0,0000	
451,0	0,0000	
451,5	0,0000	
452,0	0,0000	
452,5	0,0000	
453,0	0,0000	
453,5	0,0000	
454,0	0,0000	
454,5	0,0000	
455,0	0,0000	
455,5	0,0000	
456,0	0,0000	
456,5	0,0000	
457,0	0,0000	
457,5	0,0000	
458,0	0,0000	
458,5	0,0000	
459,0	0,0000	
459,5	0,0000	
460,0	0,0000	
460,5	0,0000	
461,0	0,0000	
461,5	0,0000	
462,0	0,0000	
462,5	0,0000	
463,0	0,0000	
463,5	0,0000	
464,0	0,0000	
464,5	0,0000	
465,0	0,0000	
465,5	0,0000	
466,0	0,0000	
466,5	0,0000	
467,0	0,0000	
467,5	0,0000	
468,0	0,0000	
468,5	0,0000	
469,0	0,0000	
469,5	0,0000	
470,0	0,0000	
470,5	0,0000	
471,0	0,0000	
471,5	0,0000	
472,0	0,0000	
472,5	0,0000	
473,0	0,0000	
473,5	0,0000	
474,0	0,0000	
474,5	0,0000	
475,0	0,0000	
475,5	0,0000	
476,0	0,0000	
476,5	0,0000	
477,0	0,0000	
477,5	0,0000	
478,0	0,0000	
478,5	0,0000	
479,0	0,0000	
479,5	0,0000	
480,0	0,0000	
480,5	0,0000	
481,0	0,0000	
481,5	0,0000	
482,0	0,0000	
482,5	0,0000	
483,0	0,0000	
483,5	0,0000	
484,0	0,0000	
484,5	0,0000	
485,0	0,0000	
485,5	0,0000	
486,0	0,0000	
486,5	0,0000	
487,0	0,0000	
487,5	0,0000	
488,0	0,0000	
488,5	0,0000	
489,0	0,0000	
489,5	0,0000	
490,0	0,0000	
490,5	0,0000	
491,0	0,0000	
491,5	0,0000	
492,0	0,0000	
492,5	0,0000	
493,0	0,0000	
493,5	0,0000	
494,0	0,0000	
494,5	0,0000	
495,0	0,0000	
495,5	0,0000	
496,0	0,0000	
496,5	0,0000	
497,0	0,0000	
497,5	0,0000	
498,0	0,0000	
498,5	0,0000	
